Fecha,Hora,Noroeste Ozono,Noroeste dióxido de azufre,Noroeste dióxido de nitrógeno,Noroeste monóxido de carbono,Noroeste PM10,Noreste Ozono,Noreste dióxido de azufre,Noreste dióxido de nitrógeno,Noreste monóxido de carbono,Noreste PM10,Centro Ozono,Centro dióxido de azufre,Centro dióxido de nitrógeno,Centro monóxido de carbono,Centro PM10,Suroeste Ozono,Suroeste dióxido de azufre,Suroeste dióxido de nitrógeno,Suroeste monóxido de carbono,Suroeste PM10,Sureste Ozono,Sureste dióxido de azufre,Sureste dióxido de nitrógeno,Sureste monóxido de carbono,Sureste PM10,,,,,
27/11/2010,23,3,15,27,17,83,22,5,31,12,83,12,5,37,17,69,23,8,20,15,63,30,5,22,19,63,,,,,
27/11/2010,24,5,16,25,18,85,17,5,27,13,85,4,5,34,18,70,18,8,20,16,63,21,5,21,18,63,,,,,
28/11/2010,1,5,17,22,20,85,12,5,28,13,87,7,5,32,19,72,22,8,25,17,63,18,5,19,16,63,,,,,
28/11/2010,2,6,17,23,22,86,5,5,26,14,88,2,5,29,19,73,16,7,20,17,64,27,5,20,15,64,,,,,
28/11/2010,3,3,17,21,22,85,4,5,25,14,90,8,5,29,19,74,37,7,19,17,64,19,5,15,14,65,,,,,
28/11/2010,4,2,17,20,22,85,6,5,22,15,91,4,5,25,17,75,35,7,20,17,66,22,5,16,14,66,,,,,
28/11/2010,5,3,17,18,22,85,7,5,20,14,93,2,5,26,16,77,31,7,12,15,67,32,5,14,13,67,,,,,
28/11/2010,6,3,17,19,22,84,5,5,20,14,93,3,5,23,15,78,23,7,14,15,67,23,5,12,12,66,,,,,
28/11/2010,7,2,17,20,23,83,4,5,19,14,93,1,5,23,15,79,35,7,18,15,68,25,5,17,12,67,,,,,
28/11/2010,8,2,17,20,25,83,5,5,19,16,92,3,5,27,16,79,31,7,17,15,67,10,5,17,13,67,,,,,
28/11/2010,9,6,16,30,25,80,14,5,27,17,92,9,5,30,17,81,34,7,20,14,67,29,5,20,13,67,,,,,
28/11/2010,10,23,16,37,25,80,43,5,21,17,92,24,5,33,18,81,45,7,20,14,66,43,5,17,13,66,,,,,
28/11/2010,11,50,16,26,25,82,64,5,20,16,90,52,5,26,18,81,55,7,13,15,66,61,5,12,13,65,,,,,
28/11/2010,12,71,15,22,25,83,75,5,10,15,88,69,5,14,17,81,72,7,10,14,66,71,5,10,12,64,,,,,
28/11/2010,13,86,15,16,23,81,72,5,7,14,87,81,5,10,16,80,85,7,7,13,64,75,5,11,12,62,,,,,
28/11/2010,14,96,15,11,22,80,77,5,5,14,86,85,5,13,15,78,93,7,6,13,64,83,5,13,13,61,,,,,
28/11/2010,15,98,15,11,19,81,91,5,6,13,85,89,5,17,15,78,96,7,6,11,63,79,5,13,12,63,,,,,
28/11/2010,16,95,15,10,15,82,79,5,9,8,86,76,5,16,12,77,79,7,6,10,62,72,5,15,11,63,,,,,
28/11/2010,17,72,15,12,12,83,65,5,11,6,83,61,5,17,10,75,67,7,7,9,64,75,5,13,11,63,,,,,
28/11/2010,18,42,15,22,11,86,62,5,14,6,84,47,5,20,10,74,54,7,10,9,66,70,5,14,10,65,,,,,
28/11/2010,19,29,14,24,11,86,57,5,15,6,87,35,5,21,10,74,50,7,17,9,66,65,5,20,6,66,,,,,
28/11/2010,20,35,12,29,11,88,52,5,15,6,87,29,5,22,11,73,48,6,18,9,64,63,5,17,11,64,,,,,
28/11/2010,21,35,12,30,12,88,52,5,16,7,83,25,5,28,11,73,49,6,27,10,63,45,5,20,12,64,,,,,
28/11/2010,22,21,10,29,13,88,53,4,15,7,80,13,5,26,11,73,40,5,25,11,62,38,5,18,12,64,,,,,
28/11/2010,23,18,9,30,14,89,46,4,15,8,78,10,5,30,12,72,36,5,22,12,60,27,5,19,13,64,,,,,
28/11/2010,24,16,8,29,16,89,48,5,16,8,77,27,5,27,12,71,37,5,20,13,59,26,5,14,13,64,,,,,
29/11/2010,1,8,8,27,16,87,47,5,12,8,76,21,5,25,12,69,38,5,19,13,58,29,5,12,12,63,,,,,
29/11/2010,2,5,7,23,17,86,45,5,20,8,75,14,5,18,12,68,39,5,20,12,58,35,5,10,11,63,,,,,
29/11/2010,3,5,7,20,16,85,37,5,20,9,73,15,5,19,12,67,41,5,20,12,57,31,5,9,11,62,,,,,
29/11/2010,4,5,6,20,16,84,10,5,17,9,72,16,5,22,12,66,39,5,15,11,56,25,5,11,10,61,,,,,
29/11/2010,5,4,5,20,16,83,14,5,19,9,71,13,5,21,11,64,46,5,10,11,56,31,5,10,9,60,,,,,
29/11/2010,6,2,5,20,17,82,9,5,20,10,71,5,5,21,11,63,48,4,16,11,55,28,5,15,9,61,,,,,
29/11/2010,7,2,5,21,20,82,4,4,19,12,71,1,5,24,12,63,25,4,17,12,55,22,5,16,11,60,,,,,
29/11/2010,8,3,5,26,25,80,5,4,24,16,72,3,5,31,16,63,22,4,18,15,56,7,5,17,13,61,,,,,
29/11/2010,9,5,5,31,27,79,15,4,32,21,76,4,5,36,18,64,37,4,23,17,56,17,5,23,15,62,,,,,
29/11/2010,10,13,5,35,29,78,36,4,30,22,79,20,5,39,20,65,24,4,24,18,56,34,5,37,19,63,,,,,
29/11/2010,11,35,5,40,31,78,61,4,27,22,81,38,5,37,21,67,49,4,16,19,57,54,5,40,22,63,,,,,
29/11/2010,12,59,5,32,31,77,71,4,21,22,82,58,5,31,22,67,69,4,17,20,55,69,5,30,24,64,,,,,
29/11/2010,13,78,5,31,30,76,77,4,13,22,83,78,5,23,23,68,90,4,15,20,55,80,5,21,25,65,,,,,
29/11/2010,14,98,5,28,29,76,98,4,20,21,84,93,5,24,23,69,112,4,13,20,55,96,5,24,26,65,,,,,
29/11/2010,15,109,5,25,26,74,117,4,21,19,83,107,5,26,21,71,121,4,14,18,56,106,5,27,26,65,,,,,
29/11/2010,16,111,5,23,20,73,111,4,22,15,84,114,5,29,18,73,119,4,15,16,54,114,5,33,26,63,,,,,
29/11/2010,17,103,5,25,17,73,97,4,29,12,85,103,4,30,15,73,123,4,20,14,51,105,5,40,26,60,,,,,
29/11/2010,18,83,5,45,15,72,62,4,37,11,89,69,5,31,13,73,85,4,21,14,48,63,5,24,23,58,,,,,
29/11/2010,19,37,5,44,14,68,49,4,20,10,93,27,5,28,13,76,65,4,20,14,53,63,5,22,21,61,,,,,
29/11/2010,20,15,5,34,18,67,47,4,19,10,97,24,5,33,14,78,66,2,24,14,53,44,5,19,20,63,,,,,
29/11/2010,21,16,5,34,20,68,46,4,23,11,98,7,5,35,16,80,49,2,24,15,55,35,5,22,21,63,,,,,
29/11/2010,22,3,5,32,21,69,27,4,20,11,99,1,5,36,17,81,37,2,26,16,55,16,5,26,21,63,,,,,
29/11/2010,23,3,5,30,23,71,15,4,29,12,101,1,5,36,18,82,27,2,30,16,56,18,5,23,20,63,,,,,
29/11/2010,24,1,5,30,24,72,4,5,25,13,102,5,5,32,19,83,24,2,22,16,56,21,5,18,19,63,,,,,
30/11/2010,1,5,5,22,25,72,5,5,22,13,103,8,5,28,19,83,21,2,20,16,57,27,5,17,16,63,,,,,
30/11/2010,2,12,5,23,23,71,4,5,22,13,104,3,5,28,19,83,26,2,22,17,56,14,5,17,15,63,,,,,
30/11/2010,3,20,5,22,21,71,5,5,20,13,105,5,5,25,17,83,25,2,21,18,57,12,5,15,15,64,,,,,
30/11/2010,4,15,5,22,19,71,7,5,20,12,104,6,5,25,15,84,30,2,20,18,58,22,5,16,14,64,,,,,
30/11/2010,5,12,5,20,19,71,5,5,18,12,104,3,5,23,14,86,25,2,16,17,57,11,5,17,13,65,,,,,
30/11/2010,6,2,5,18,19,71,4,5,23,14,104,3,5,24,13,88,18,2,17,16,57,13,5,18,13,65,,,,,
30/11/2010,7,3,5,20,20,70,3,5,23,17,106,3,5,25,13,90,15,2,18,17,58,4,5,17,15,66,,,,,
30/11/2010,8,4,5,20,23,71,4,5,23,20,109,2,5,33,15,91,14,2,19,20,58,4,5,16,18,66,,,,,
30/11/2010,9,8,5,30,24,71,11,5,37,24,108,3,5,41,19,93,22,2,26,24,58,6,5,24,22,65,,,,,
30/11/2010,10,27,5,30,24,72,28,5,43,26,110,12,5,53,21,93,37,2,26,24,58,28,5,40,23,66,,,,,
30/11/2010,11,38,5,23,24,70,50,5,48,28,111,31,5,44,23,94,47,2,20,24,58,55,5,40,24,67,,,,,
